experiment_name,transfer_type,topology,inertia_strategy,init_strategy,seed,accuracy,fitness,num_features,runtime_seconds
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,58,0.725676402126212,0.7078230476278765,317,289.05347752571106
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,59,0.7223208306228233,0.7060887475605409,308,301.27946400642395
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,60,0.7194827201320437,0.7043915909759823,302,267.54001927375793
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,61,0.7153520892638228,0.7029597374802977,286,254.05654430389404
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,62,0.7179340665429554,0.7044263741743741,292,256.8916857242584
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,63,0.693159072177087,0.6841288792450927,278,208.6635525226593
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,64,0.696257711301242,0.6860605115996893,284,188.6758406162262
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,65,0.6895488326026278,0.6788796636280793,292,160.05729222297668
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,66,0.7269642606927291,0.7081249774805991,323,292.1216244697571
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,67,0.7223212302066168,0.7075176786145265,298,198.8418595790863
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,68,0.7166459415872428,0.6975527759999471,332,329.27927112579346
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,69,0.7264514614910442,0.7106634581990826,302,338.7003555297852
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,70,0.723870016990303,0.7049115867198441,326,321.0945496559143
EXP-P1_transfer_sigmoid,sigmoid,gbest,linear_decay,sparse,71,0.7117401181595917,0.6974232492007754,302,281.114542722702
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,42,0.6867080582198914,0.671751538112188,324,238.22632384300232
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,43,0.6892880375800565,0.6722163766791938,337,265.8543565273285
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,44,0.700904338041496,0.6845281899516321,324,359.6924932003021
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,45,0.6998716803244407,0.6848845122919966,315,261.3743932247162
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,46,0.6993516886144725,0.6789879483244539,353,239.53730130195615
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,47,0.6887711093458387,0.6721797126969692,334,307.32517170906067
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,48,0.7073517557445499,0.6850451515986663,361,336.3928825855255
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,49,0.703483651428672,0.6834210005715191,348,318.1265766620636
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,50,0.7009050040144852,0.6818145036130367,343,314.6207814216614
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,51,0.7009034056793111,0.68281306511138,336,210.17469716072085
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,52,0.7014209998865182,0.6797074713264377,361,346.22394013404846
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,53,0.7001282131198809,0.6806868203793215,346,320.26061630249023
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,54,0.6923873426772007,0.6912914655523378,223,177.12212371826172
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,55,0.6797415811690544,0.6811959944807203,214,179.22720646858215
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,56,0.7099346653858674,0.6909411988472807,336,347.5010073184967
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,57,0.6985788935578034,0.6782924327734517,353,362.5708396434784
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,58,0.7027095244260245,0.6840100005548507,339,321.7335357666016
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,59,0.7096797309256012,0.687568900690184,358,255.2283670902252
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,60,0.6913540189871563,0.690504331374155,222,175.14833331108093
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,61,0.7140597020809791,0.6913680175871669,359,242.4394657611847
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,62,0.7107083928047213,0.6887804106671064,356,252.9089217185974
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,63,0.7009020737333327,0.6792404377885708,361,330.6284852027893
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,64,0.6944494614409631,0.6810045152968669,308,341.6948480606079
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,65,0.6952245208057954,0.6795592115823588,323,285.81169962883
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,66,0.6745782925837781,0.676834749039686,212,179.5927243232727
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,67,0.7083854790183878,0.6879755025451204,347,256.78201699256897
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,68,0.7021917970242195,0.6844011887503689,333,232.65674114227292
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,69,0.7029679219458346,0.6830997011798225,347,416.9517240524292
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,70,0.7148388904783445,0.6942121442876529,344,350.6394090652466
EXP-P1_transfer_vshaped,vshaped,gbest,linear_decay,sparse,71,0.7052904361483745,0.6886185353906799,323,219.4737045764923
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,42,0.709675735087666,0.6934224472931851,317,137.91878986358645
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,43,0.7166426117222967,0.6998354934072099,316,237.2430248260498
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,44,0.6879983142891697,0.678484197145967,285,138.67046689987183
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,45,0.710965458378553,0.696297483969269,305,246.8475775718689
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,46,0.7179324682077814,0.702853507101289,303,246.2487306594849
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,47,0.7104495957011177,0.6949760647024346,311,179.45903491973877
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,48,0.7153539539881926,0.6986757014465161,316,224.7716784477234
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,49,0.7179356648781297,0.7024278126760309,306,236.95617580413816
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,50,0.7249026747073581,0.7065552643794795,321,273.2907292842865
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,51,0.7158700830548235,0.6965687890350554,334,262.9274632930756
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,52,0.7236122854434821,0.706393914041991,314,288.1040472984314
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,53,0.7166446096412644,0.7018372915342809,302,231.357812166214
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,54,0.7065773623527067,0.6956339118317219,282,194.2153525352478
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,55,0.7259321357540651,0.7089103507500872,311,246.51078605651853
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,56,0.7073534872743217,0.6959038528326038,285,202.0572967529297
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,57,0.7148356938079963,0.7024949815700539,286,140.09769463539124
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,58,0.725676402126212,0.7078230476278765,317,263.3564383983612
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,59,0.7223208306228233,0.7060887475605409,308,268.66737699508667
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,60,0.7194827201320437,0.7043915909759823,302,233.13219165802
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,61,0.7153520892638228,0.7029597374802977,286,221.21507620811465
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,62,0.7179340665429554,0.7044263741743741,292,224.84534096717837
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,63,0.693159072177087,0.6841288792450927,278,180.58834981918332
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,64,0.696257711301242,0.6860605115996893,284,161.3703064918518
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,65,0.6895488326026278,0.6788796636280793,292,137.892160654068
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,66,0.7269642606927291,0.7081249774805991,323,249.40682554244995
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,67,0.7223212302066168,0.7075176786145265,298,169.44525909423828
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,68,0.7166459415872428,0.6975527759999471,332,279.0878539085388
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,69,0.7264514614910442,0.7106634581990826,302,284.5036904811859
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,70,0.723870016990303,0.7049115867198441,326,270.3181064128876
EXP-P2_topology_gbest,sigmoid,gbest,linear_decay,sparse,71,0.7117401181595917,0.6974232492007754,302,243.8165295124054
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,42,0.7171594067619168,0.6997291803714394,320,231.36667394638064
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,43,0.7161287469638291,0.7002301579817319,310,224.0184326171875
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,44,0.7220674944977312,0.7038607450479581,322,233.86591339111328
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,45,0.7223205642336277,0.706088507810265,308,239.87139916419983
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,46,0.713547968436077,0.7019074573067551,282,241.21960020065308
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,47,0.7086458744571654,0.6943527155828775,304,246.83163785934448
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,48,0.7212915027707141,0.7035909239222141,319,232.4483547210693
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,49,0.708126015941795,0.6970277000619013,282,170.03052926063538
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,50,0.7212900376301379,0.7015896052956955,333,238.71224427223208
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,51,0.7205157774328925,0.7013213425467462,330,228.7010803222656
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,52,0.720774707731094,0.704125808386556,312,272.1951265335083
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,53,0.7181909989221893,0.7000861847442561,324,257.6460950374603
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,54,0.6923873426772007,0.6912914655523378,223,140.64764189720154
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,55,0.720514578681512,0.7067488350990752,292,254.95775532722476
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,56,0.7024485962088556,0.6896323080165414,298,157.9915907382965
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,57,0.718711523410549,0.7014117996409227,318,240.3144805431366
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,58,0.7256781336559839,0.7079674631475283,316,250.43966054916385
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,59,0.7197388533436906,0.7079078251521788,279,249.29809021949768
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,60,0.7349661925471762,0.7196124304353158,293,238.1496136188507
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,61,0.719740185289669,0.7053375953321307,297,227.0245137214661
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,62,0.7176770009691239,0.6983378723007829,333,283.6841554641724
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,63,0.7150936917440127,0.7028700368553258,285,223.49171352386475
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,64,0.7045139116429661,0.6930625204786696,287,167.01443243026733
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,65,0.6957422482076003,0.6827394519582689,304,149.47215175628662
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,66,0.7166419457493075,0.7044063226029481,284,221.5149323940277
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,67,0.7135465032955007,0.6990489958230935,302,160.66087818145752
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,68,0.7086446757057848,0.6926373509923491,316,200.68655467033383
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,69,0.7228364269110628,0.7069813556485279,305,244.2505660057068
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,70,0.7034801883691281,0.692846455246501,282,227.18909573554996
EXP-P2_topology_lbest,sigmoid,lbest,linear_decay,sparse,71,0.7011606044477405,0.6890445440029664,294,223.07137060165405
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,42,0.7081265487201864,0.6923138938481679,315,178.06754279136658
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,43,0.7078733457896922,0.692086011210723,315,292.0947933197021
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,44,0.700645008159501,0.6862947930578367,310,196.6703588962555
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,45,0.7194827201320437,0.7045344481188394,301,280.0552146434784
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,46,0.7132865074405166,0.6968149995536078,316,317.3276126384735
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,47,0.713030241034272,0.6977272169308448,308,300.9116246700287
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,48,0.7081280138607626,0.6933152124746864,308,293.1284108161926
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,49,0.7236124186380799,0.7093940339171291,293,267.342449426651
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,50,0.7161267490448615,0.7062283598546611,268,282.22337675094604
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,51,0.6998711475460493,0.6848840327914443,315,247.4509472846985
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,52,0.7163832818403018,0.7034592393705573,289,247.59993529319763
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,53,0.7205157774328925,0.706035628261032,297,310.01057505607605
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,54,0.7163854129538673,0.7046040145156234,281,245.27014231681824
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,55,0.7158694170818343,0.7035681896593652,285,178.332172870636
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,56,0.6856758000866298,0.6769653629351097,281,212.5155508518219
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,57,0.7318690185635974,0.7138249738500949,314,330.14214539527893
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,58,0.7215463040363823,0.7075345307756012,293,287.31245279312134
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,59,0.7016760675413822,0.6906513179301011,286,246.1707813739777
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,60,0.7109650587947594,0.6987256957724263,288,184.2998003959656
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,61,0.7125165094704022,0.6995505728090763,292,265.70273327827454
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,62,0.7060630980104456,0.695456788209401,280,288.695897102356
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,63,0.7101923969326882,0.6991731572394193,280,253.7873396873474
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,64,0.7032239219628835,0.6950443869094524,265,212.06627297401428
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,65,0.7096783989796229,0.6997105590816606,273,273.4666781425476
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,66,0.7145790278179582,0.7006925536075911,297,289.1239674091339
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,67,0.7290293097376439,0.7139835216210224,295,322.7360439300537
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,68,0.682323558448187,0.6776626311747969,255,240.74987149238584
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,69,0.7161290133530248,0.6996589691605795,314,315.61449241638184
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,70,0.7065812249960441,0.6932088167821541,299,171.3786768913269
EXP-P3_inertia_fixed,sigmoid,gbest,fixed,sparse,71,0.7259344000622285,0.7110552457702914,296,324.1311881542206
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,42,0.709675735087666,0.6934224472931851,317,170.6172068119049
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,43,0.7166426117222967,0.6998354934072099,316,296.35297870635986
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,44,0.6879983142891697,0.678484197145967,285,180.978310585022
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,45,0.710965458378553,0.696297483969269,305,327.32790088653564
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,46,0.7179324682077814,0.702853507101289,303,316.41176867485046
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,47,0.7104495957011177,0.6949760647024346,311,226.50001287460327
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,48,0.7153539539881926,0.6986757014465161,316,306.9432899951935
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,49,0.7179356648781297,0.7024278126760309,306,305.9940679073334
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,50,0.7249026747073581,0.7065552643794795,321,345.4415490627289
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,51,0.7158700830548235,0.6965687890350554,334,326.6416115760803
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,52,0.7236122854434821,0.706393914041991,314,362.9918355941773
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,53,0.7166446096412644,0.7018372915342809,302,316.16561555862427
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,54,0.7065773623527067,0.6956339118317219,282,250.39257431030276
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,55,0.7259321357540651,0.7089103507500872,311,348.6436493396759
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,56,0.7073534872743217,0.6959038528326038,285,262.97803831100464
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,57,0.7148356938079963,0.7024949815700539,286,173.05343866348267
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,58,0.725676402126212,0.7078230476278765,317,317.9606053829193
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,59,0.7223208306228233,0.7060887475605409,308,335.56844449043274
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,60,0.7194827201320437,0.7043915909759823,302,295.7624342441559
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,61,0.7153520892638228,0.7029597374802977,286,269.74361634254456
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,62,0.7179340665429554,0.7044263741743741,292,276.08994722366333
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,63,0.693159072177087,0.6841288792450927,278,236.61082887649536
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,64,0.696257711301242,0.6860605115996893,284,203.5734305381775
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,65,0.6895488326026278,0.6788796636280793,292,173.0156433582306
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,66,0.7269642606927291,0.7081249774805991,323,336.3092579841614
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,67,0.7223212302066168,0.7075176786145265,298,230.28818535804749
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,68,0.7166459415872428,0.6975527759999471,332,366.16038274765015
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,69,0.7264514614910442,0.7106634581990826,302,362.77003169059753
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,70,0.723870016990303,0.7049115867198441,326,353.1239986419678
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,71,0.7117401181595917,0.6974232492007754,302,314.76761078834534
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,42,0.7140626323621315,0.6977992262687756,314,263.9575228691101
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,43,0.7282562482917794,0.7107163377483158,313,325.4319348335266
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,44,0.7272221254341478,0.7113570557478759,302,302.44398617744446
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,45,0.7068384237644736,0.694868867102312,289,271.4822437763214
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,46,0.7233518900047045,0.7058738438613769,316,322.5183172225952
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,47,0.7166443432520686,0.7026941946411475,296,306.1528582572937
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,48,0.7047733747195588,0.6921531801047458,295,301.99154710769653
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,49,0.7099334666344869,0.695797262828181,302,231.1734800338745
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,50,0.7249026747073581,0.7098409786651937,298,325.9203288555145
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,51,0.7269647934711205,0.7095540284097228,313,331.96327114105225
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,52,0.7256754697640271,0.7078222085019101,317,354.8988654613495
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,53,0.7163860789268564,0.6993188996055993,318,302.8737347126007
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,54,0.7143203639089524,0.6996026132323429,303,220.41005086898804
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,55,0.7274789246187838,0.7130167464426197,292,291.53147149086
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,56,0.7179324682077814,0.7047106499584319,290,284.9311559200287
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,57,0.703225120714264,0.6937597514999805,274,258.7928967475891
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,58,0.7068345611211362,0.6928653907233083,303,192.41247820854187
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,59,0.7179348657105425,0.7035699505680597,298,300.9935324192047
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,60,0.7163855461484652,0.702032705819333,299,298.88308453559875
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,61,0.7215465704255781,0.7033919133830204,322,311.4768466949463
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,62,0.6854190009019938,0.6785913865260802,268,153.1127471923828
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,63,0.7099346653858674,0.6945126274187092,311,300.9391782283783
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,64,0.7238709493524877,0.7081981401315247,303,323.4210708141327
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,65,0.7073534872743217,0.6937609956897467,300,178.35650181770325
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,66,0.7063212291410601,0.6935462490840969,295,275.020085811615
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,67,0.7318710164825651,0.7155410576914515,302,307.4520995616913
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,68,0.7269655926387075,0.7124118905176939,293,308.7843294143677
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,69,0.7179341997375533,0.6985693511923694,333,323.64211797714233
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,70,0.7070958889220987,0.693529157172746,300,302.422803401947
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,71,0.7202556483833106,0.7055157978306938,299,295.4153707027436
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,42,0.709675735087666,0.6934224472931851,317,411.18534898757935
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,43,0.7166426117222967,0.6998354934072099,316,672.7087149620056
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,44,0.6879983142891697,0.678484197145967,285,389.0240314006805
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,45,0.710965458378553,0.696297483969269,305,708.8467407226562
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,46,0.7179324682077814,0.702853507101289,303,668.398952960968
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,47,0.7104495957011177,0.6949760647024346,311,484.5738179683685
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,48,0.7153539539881926,0.6986757014465161,316,619.7551250457764
